HotelName,Location,ImageURL1,ImageURL2,ImageURL3,ImageURL4,ImageURL5,ImageURL6
The BK Village,"Jl. Umalas Klecung 200, Umalas 2, 80531 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20BK%20Village/image_6.jpg
Bali Niksoma Boutique Beach Resort,"Jalan Padma Utara, Legian Kaja, Bali, 80361 Legian, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Bali%20Niksoma%20Boutique%20Beach%20Resort/image_6.jpg
"Sudamala Resort, Senggigi, Lombok","Jl. Raya Mangsit, 83355 Senggigi , Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sudamala%20Resort,%20Senggigi,%20Lombok/image_6.jpg"
Komaneka at Bisma Ubud,"Jl. Bisma, Ubud, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Komaneka%20at%20Bisma%20Ubud/image_6.jpg
Hotel Tugu Lombok - CHSE Certified,"Jl Pantai Sire Desa Sigar Penjalin, Kecematan Tanjung, Lombok, 83352 Tanjung, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Hotel%20Tugu%20Lombok%20-%20CHSE%20Certified/image_6.jpg
Padma Resort Legian,"Jln. Padma no.1 PO BOX 1107 TBB, 80361 Legian, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Padma%20Resort%20Legian/image_6.jpg
Conrad Bali,"Jalan Pratama 168, Tanjung Benoa, On the Coast of Nusa Dua, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Conrad%20Bali/image_6.jpg
The Ubud Village Resort & Spa,"Nyuh Kuning, Pengosekan, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ubud%20Village%20Resort%20&%20Spa/image_6.jpg
Montigo Resort Nongsa,"Jalan Hang Lekir, 29465 Nongsa, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nongsa/Montigo%20Resort%20Nongsa/image_6.jpg
The Apurva Kempinski Bali,"Jalan Raya Nusa Dua Selatan, Sawangan - 80361, 80361 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Apurva%20Kempinski%20Bali/image_6.jpg
The Ritz-Carlton Bali,"Jalan Raya Nusa Dua Selatan Lot III, Sawangan, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ritz-Carlton%20Bali/image_6.jpg
"Capella Ubud, Bali","Jl. Raya Dalem, Banjar Triwangsa Desa Keliki, Kecamatan Tegallalang, 80561 Ubud, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Capella%20Ubud,%20Bali/image_6.jpg"
Avani Seminyak Bali Resort,"Jl. Drupadi No.28, Seminyak, Kuta, Kabupaten Badung, Bali 80361 Jl. Drupadi No.28, Seminyak, Kuta, Kabupaten Badung, Bali 80361, 80361 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Avani%20Seminyak%20Bali%20Resort/image_6.jpg
"Sudamala Resort, Seraya, Flores","Seraya Kecil Island, Komodo - East Nusa Tenggara, 86754 Labuan Bajo, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Sudamala%20Resort,%20Seraya,%20Flores/image_6.jpg"
Royal Avila Boutique Resort,"Jalan Raya Senggigi, Malimbu, Lombok Utara, Nusa Tenggara Barat , 83355 Senggigi , Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Royal%20Avila%20Boutique%20Resort/image_6.jpg
Hoshinoya Bali,"Br. Pengembungan,Desa Pejeng Kangin, 80552 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Hoshinoya%20Bali/image_6.jpg
Tejaprana Bisma - CHSE Certified,"Jalan Bisma, Ubud, Gianyar, Bali 80571, Indonesia, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tejaprana%20Bisma%20-%20CHSE%20Certified/image_6.jpg
"Holiday Inn Resort Baruna Bali, an IHG Hotel","Jalan Wana Segara 33, 80361 Kuta, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Holiday%20Inn%20Resort%20Baruna%20Bali,%20an%20IHG%20Hotel/image_6.jpg"
Lv8 Resort Hotel,"Jln. Pantai Berawa No. 100xx, Tibubeneng, North Kuta, 80361 Canggu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Lv8%20Resort%20Hotel/image_6.jpg
Bvlgari Resort Bali,"Jalan Goa Lempeh, Banjar Dinas Kangin, 80364 Uluwatu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Bvlgari%20Resort%20Bali/image_6.jpg
Lorin Solo Hotel,"Jalan Laksda Adisucipto No.47, 57174 Solo, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Solo/Lorin%20Solo%20Hotel/image_6.jpg
Golden Tulip Holland Resort Batu,"Jalan Chery No 10 Panderman Hills, 65314 Batu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/Golden%20Tulip%20Holland%20Resort%20Batu/image_6.jpg
Kaamala Resort Ubud by Ini Vie Hospitality,"Jl. Bisma No 888x, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kaamala%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_6.jpg
Ubud Nyuh Bali Resort & Spa,"Jl. Raya Silungan, Lodtunduh, Kabupaten Gianyar, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Ubud%20Nyuh%20Bali%20Resort%20&%20Spa/image_6.jpg
Seascape Resort Sanur by Ini Vie Hospitality-Adult Only,"88 Jalan Aruna, 80237 Sanur, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Sanur/Seascape%20Resort%20Sanur%20by%20Ini%20Vie%20Hospitality-Adult%20Only/image_6.jpg
Jambuluwuk Oceano Gili Trawangan,"North Gili Trawangan, 83352 Gili Trawangan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gili%20Trawangan/Jambuluwuk%20Oceano%20Gili%20Trawangan/image_6.jpg
NIHI Sumba - member Leading Hotels of the World,"Desa Hobawawi, Kec. Wanokaka, West Sumba, 87272 Watukarere, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Watukarere/NIHI%20Sumba%20-%20member%20Leading%20Hotels%20of%20the%20World/image_6.jpg
